what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1388651112197
activated,editor,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.editors.CommonXmlEditor",1388651112301
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388651113965
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388651121384
activated,editor,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.editors.CommonXmlEditor",1388651122480
closed,editor,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.editors.CommonXmlEditor",1388651122490
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388651127622
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388651240314
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1388651242308
activated,editor,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.editors.CommonXmlEditor",1388651243304
activated,editor,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.editors.CommonXmlEditor",1388651246141
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1388651247436
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1388651247646
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1388651249582
activated,editor,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.editors.CommonXmlEditor",1388651257277
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.backwardHistory",1388651257279
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388651268178
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388651273675
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388651276059
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388651386081
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1388651386391
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388651388092
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388651549623
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388651557156
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388651983109
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1388651985454
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1388651991411
